0.000000
0.000011
0.000021
0.000042
0.000085
0.000170
0.000339
0.000679
0.001357
0.002714
0.005425
0.010826
0.021434
0.041085
0.075088
0.088496
0.095046
0.098304
0.100061
0.100755
0.100275
0.097258
0.087291
0.062114
0.027564
-0.014262
-0.060042
-0.082101
-0.092847
-0.098260
-0.100902
-0.102316
-0.102377
-0.100335
-0.092461
-0.070791
-0.024978
0.042121
0.074618
0.090194
0.097933
0.101819
0.103801
0.104706
0.104347
0.101629
0.092178
0.067901
0.033829
-0.006441
-0.058268
-0.083364
-0.095528
-0.101640
-0.104647
-0.106258
-0.106608
-0.105121
-0.098789
-0.080480
-0.039037
0.027718
0.069735
0.089914
0.099821
0.104821
0.107217
0.108548
0.108394
0.105912
0.096857
0.073275
0.039713
0.000544
-0.056780
-0.084754
-0.098265
-0.105036
-0.108387
-0.110206
-0.110827
-0.110005
-0.105708
-0.092270
-0.058851
0.002483
0.059138
0.086929
0.100367
0.107101
0.110423
0.112230
0.112795
0.111803
0.106946
0.092735
0.068254
0.031925
-0.012478
-0.065433
-0.090970
-0.103376
-0.109616
-0.112667
-0.114277
-0.114394
-0.112181
-0.103550
-0.079730
-0.029116
0.045579
0.082539
0.100242
0.109022
0.113432
0.115648
0.116697
0.116301
0.113273
0.102977
0.079575
0.046188
0.006786
-0.057654
-0.089318
-0.104568
-0.112186
-0.115968
-0.118041
-0.118790
-0.118223
-0.114787
-0.103315
-0.073269
-0.013950
0.054064
0.088619
0.105223
0.113493
0.117618
0.119807
0.120684
0.120173
0.116857
0.105961
0.083180
0.049660
0.010248
-0.053184
-0.091731
-0.107847
-0.115781
-0.119721
-0.121840
-0.122664
-0.122061
-0.118349
-0.106154
-0.074428
-0.012358
0.056995
0.092024
0.108860
0.117251
0.121430
0.123654
0.124538
0.123980
0.120455
0.109104
0.086857
0.053300
0.013944
-0.045080
-0.092916
-0.110497
-0.119020
-0.123266
-0.125526
-0.126424
-0.125858
-0.122284
-0.110261
-0.078684
-0.016061
0.056769
0.093879
0.111696
0.120562
0.124985
0.127322
0.128258
0.127726
0.124251
0.112939
0.091207
0.057951
0.019081
-0.036534
-0.092414
-0.112211
-0.121742
-0.126517
-0.128956
-0.130042
-0.129567
-0.126158
-0.114374
-0.083110
-0.020194
0.056180
0.095510
0.114373
0.123746
0.128429
0.130869
0.131881
0.131369
0.127885
0.116497
0.095223
0.062165
0.023696
-0.030392
-0.086387
-0.110961
-0.122926
-0.128957
-0.131833
-0.133424
-0.133182
-0.130061
-0.118801
-0.088478
-0.026199
0.061507
0.099999
0.118393
0.127552
0.132109
0.134529
0.135486
0.134876
0.131056
0.118978
0.098076
0.064811
0.026174
-0.025965
-0.082077
-0.110573
-0.124496
-0.131497
-0.134888
-0.136702
-0.136681
-0.133834
-0.123087
-0.093725
-0.032121
0.057293
0.099735
0.120027
0.130094
0.135128
0.137712
0.138832
0.138305
0.134645
0.122809
0.102273
0.069339
0.031391
-0.020987
-0.076882
-0.109721
-0.125781
-0.133829
-0.137776
-0.139872
-0.140309
-0.138350
-0.130068
-0.106172
-0.052071
0.035256
0.090789
0.117406
0.130438
0.136996
0.140129
0.141848
0.141621
